id,adf_p_level,kpss_p_level,adf_p_diff,kpss_p_diff,adf_stat_level,kpss_stat_level,adf_stat_diff,kpss_stat_diff,both_stat_level,both_stat_diff
HOUSEHOLD_1_209_CA_1_evaluation,0.4178247875334309,0.01,1.4356399236239562e-15,0.1,False,False,True,True,False,True
HOUSEHOLD_1_209_WI_1_evaluation,0.05044861039147383,0.1,1.1080603469098308e-28,0.1,False,True,True,True,False,True
HOUSEHOLD_1_214_WI_1_evaluation,5.633482092997382e-13,0.1,3.753799138012595e-08,0.1,True,True,True,True,True,True
HOUSEHOLD_1_217_CA_1_evaluation,0.3440637922818465,0.01,4.176117279233085e-06,0.1,False,False,True,True,False,True
HOUSEHOLD_1_218_WI_1_evaluation,1.9869646301894687e-22,0.08512916938043884,1.4561290711441326e-12,0.1,True,True,True,True,True,True
HOUSEHOLD_1_219_WI_1_evaluation,0.010594004866386529,0.1,1.754829829172741e-21,0.04166666666666672,True,True,True,False,True,False
HOUSEHOLD_1_220_CA_1_evaluation,0.0386071845100652,0.1,1.2681104590438498e-15,0.1,True,True,True,True,True,True
HOUSEHOLD_1_229_WI_1_evaluation,0.0020697959158382396,0.01,1.1972048577946931e-12,0.1,True,False,True,True,False,True
HOUSEHOLD_1_234_TX_1_evaluation,0.019695406835129582,0.01,2.5943543673854157e-26,0.1,True,False,True,True,False,True
HOUSEHOLD_1_236_CA_1_evaluation,1.575860660843425e-05,0.1,5.327157306131256e-24,0.1,True,True,True,True,True,True
HOUSEHOLD_1_238_WI_1_evaluation,6.432314479505513e-08,0.015592128165574013,3.732224351199077e-15,0.1,True,False,True,True,False,True
HOUSEHOLD_1_245_CA_1_evaluation,0.02480944145058041,0.04450668119582095,2.0418856063050068e-20,0.1,True,False,True,True,False,True
HOUSEHOLD_1_246_WI_1_evaluation,0.02026003393118813,0.07987508551975268,4.0101353372217433e-07,0.1,True,True,True,True,True,True
HOUSEHOLD_1_248_WI_1_evaluation,2.485536653705659e-05,0.04021238582084926,1.7417511515108125e-10,0.1,True,False,True,True,False,True
HOUSEHOLD_1_255_CA_1_evaluation,0.0021194739641406013,0.01,5.296183128308323e-18,0.1,True,False,True,True,False,True
HOUSEHOLD_1_262_TX_1_evaluation,0.00799380703369974,0.019120407344378566,5.984548231344364e-11,0.08437271720732599,True,False,True,True,False,True
HOUSEHOLD_1_264_TX_1_evaluation,1.8392147269350573e-14,0.1,4.987004820240491e-17,0.1,True,True,True,True,True,True
HOUSEHOLD_1_267_CA_1_evaluation,0.07179707485428197,0.07514635315048393,2.2456353320877632e-21,0.1,False,True,True,True,False,True
HOUSEHOLD_1_268_TX_1_evaluation,1.1052771796520224e-07,0.01,5.255270311181676e-10,0.1,True,False,True,True,False,True
HOUSEHOLD_1_269_TX_1_evaluation,0.35045632377839186,0.01,4.750041684575506e-11,0.1,False,False,True,True,False,True
HOUSEHOLD_1_275_TX_1_evaluation,1.88931046623959e-06,0.1,2.4490529779981235e-12,0.1,True,True,True,True,True,True
HOUSEHOLD_1_277_WI_1_evaluation,5.688206513564174e-10,0.1,5.33714099181687e-13,0.1,True,True,True,True,True,True
HOUSEHOLD_1_286_CA_1_evaluation,4.831010346349336e-14,0.08334758514906482,0.13997097564860472,0.1,True,True,False,True,True,False
HOUSEHOLD_1_286_WI_1_evaluation,0.0021290787624226267,0.06220093252644198,5.332701676825009e-13,0.05290141760566849,True,True,True,True,True,True
HOUSEHOLD_1_291_CA_1_evaluation,0.010794991931747933,0.08270143756117818,2.2881643243859937e-08,0.1,True,True,True,True,True,True
HOUSEHOLD_1_295_TX_1_evaluation,4.6199670492473225e-05,0.1,1.4487547306767085e-11,0.1,True,True,True,True,True,True
HOUSEHOLD_1_296_TX_1_evaluation,0.724344587972451,0.07357759506251167,3.3281549336070168e-09,0.1,False,True,True,True,False,True
HOUSEHOLD_1_299_WI_1_evaluation,7.298833476605957e-06,0.01,9.614797281035339e-11,0.1,True,False,True,True,False,True
HOUSEHOLD_1_302_TX_1_evaluation,0.07142659945112416,0.049105928057665935,2.664833891083494e-14,0.1,False,False,True,True,False,True
HOUSEHOLD_1_303_TX_1_evaluation,9.696276905597653e-10,0.1,2.446553857291567e-21,0.1,True,True,True,True,True,True
HOUSEHOLD_1_305_CA_1_evaluation,4.4932244873072775e-25,0.07801869509488507,7.687080213694084e-23,0.1,True,True,True,True,True,True
HOUSEHOLD_1_306_CA_1_evaluation,1.074682608307935e-09,0.059393211542477044,2.428014750084246e-12,0.1,True,True,True,True,True,True
HOUSEHOLD_1_307_WI_1_evaluation,0.004694142838053514,0.01,0.000307919759293829,0.1,True,False,True,True,False,True
HOUSEHOLD_1_313_CA_1_evaluation,0.00878416250237808,0.08102495743457715,6.004680404644438e-15,0.1,True,True,True,True,True,True
HOUSEHOLD_1_315_TX_1_evaluation,0.1041909508468063,0.1,1.1184589010137126e-22,0.1,False,True,True,True,False,True
HOUSEHOLD_1_318_CA_1_evaluation,0.004106319447735037,0.01684089814139048,1.929595519461974e-24,0.1,True,False,True,True,False,True
HOUSEHOLD_1_323_CA_1_evaluation,1.8626794845831105e-05,0.1,5.587296494965368e-22,0.1,True,True,True,True,True,True
HOUSEHOLD_1_323_TX_1_evaluation,0.05665042514110716,0.019882822094098248,5.18593504678988e-24,0.1,False,False,True,True,False,True
HOUSEHOLD_1_329_CA_1_evaluation,0.4996053309480827,0.01,3.625917981244772e-10,0.1,False,False,True,True,False,True
HOUSEHOLD_1_338_WI_1_evaluation,1.712154204098727e-23,0.04977621583304784,1.1287377614118798e-10,0.1,True,False,True,True,False,True
HOUSEHOLD_1_344_CA_1_evaluation,0.00956852184367626,0.0550411957438362,6.964418962167526e-21,0.1,True,True,True,True,True,True
HOUSEHOLD_1_348_WI_1_evaluation,6.789026450502012e-05,0.1,9.52269982338534e-18,0.1,True,True,True,True,True,True
HOUSEHOLD_1_354_CA_1_evaluation,0.2197191600323657,0.0536958063967453,1.3728220482043063e-19,0.1,False,True,True,True,False,True
HOUSEHOLD_1_367_WI_1_evaluation,0.00031581887197032016,0.013514823988669818,2.8258019741445613e-17,0.1,True,False,True,True,False,True
HOUSEHOLD_1_368_TX_1_evaluation,6.216314198272343e-28,0.035401690381277856,1.4782425787430614e-16,0.1,True,False,True,True,False,True
HOUSEHOLD_1_374_WI_1_evaluation,2.4216396258696515e-11,0.1,6.895222016617973e-07,0.041666666666645515,True,True,True,False,True,False
HOUSEHOLD_1_375_TX_1_evaluation,0.034029857448469925,0.01,1.2947847824224513e-10,0.1,True,False,True,True,False,True
HOUSEHOLD_1_377_TX_1_evaluation,3.3580178022059246e-10,0.01,1.8267684178044247e-12,0.1,True,False,True,True,False,True
HOUSEHOLD_1_379_TX_1_evaluation,0.10595110039523914,0.01,0.0013369654218760502,0.1,False,False,True,True,False,True
HOUSEHOLD_1_381_WI_1_evaluation,3.3860048954490623e-10,0.1,2.302658127546884e-23,0.1,True,True,True,True,True,True
HOUSEHOLD_1_386_CA_1_evaluation,0.001132252099848549,0.1,1.335662177533914e-21,0.1,True,True,True,True,True,True
HOUSEHOLD_1_388_CA_1_evaluation,0.0327476636627928,0.1,2.1311499348321903e-15,0.1,True,True,True,True,True,True
HOUSEHOLD_1_390_WI_1_evaluation,4.653604693308571e-14,0.09401638932344165,0.00030474673538846486,0.1,True,True,True,True,True,True
HOUSEHOLD_1_394_WI_1_evaluation,1.3191860705972946e-07,0.1,1.1104312668335216e-16,0.1,True,True,True,True,True,True
HOUSEHOLD_1_395_WI_1_evaluation,1.362227348228316e-11,0.01,5.797997270719625e-13,0.1,True,False,True,True,False,True
HOUSEHOLD_1_399_WI_1_evaluation,0.9678698671843192,0.01,0.003966223493028908,0.1,False,False,True,True,False,True
HOUSEHOLD_1_401_WI_1_evaluation,0.1409901504530961,0.02214627311428359,3.628687827559502e-11,0.1,False,False,True,True,False,True
HOUSEHOLD_1_414_CA_1_evaluation,0.030606684715292733,0.09263939465883184,1.926861677122935e-18,0.1,True,True,True,True,True,True
HOUSEHOLD_1_421_TX_1_evaluation,0.2014650309346902,0.05787327910830591,1.1075983126838777e-08,0.1,False,True,True,True,False,True
HOUSEHOLD_1_422_CA_1_evaluation,1.9151045519334556e-29,0.01,1.5685955050360549e-18,0.041666666666665596,True,False,True,False,False,False
HOUSEHOLD_1_425_WI_1_evaluation,1.098058768214904e-07,0.06542678450424359,4.877975140928681e-15,0.1,True,True,True,True,True,True
HOUSEHOLD_1_430_CA_1_evaluation,0.09524975296831312,0.06324320479768991,8.010499605497088e-08,0.1,False,True,True,True,False,True
HOUSEHOLD_1_432_CA_1_evaluation,2.012740312253336e-13,0.011114465297851157,3.4732460087508733e-09,0.1,True,False,True,True,False,True
HOUSEHOLD_1_433_TX_1_evaluation,1.947310911063347e-15,0.04050050278079346,2.3538763451704947e-06,0.04166666666666859,True,False,True,False,False,False
HOUSEHOLD_1_437_TX_1_evaluation,1.1437703158608345e-06,0.1,1.1562551254437624e-17,0.1,True,True,True,True,True,True
HOUSEHOLD_1_438_TX_1_evaluation,3.968796560499319e-05,0.01,6.577762559547208e-12,0.1,True,False,True,True,False,True
HOUSEHOLD_1_438_WI_1_evaluation,0.13339697227849856,0.01,9.68777117730693e-15,0.1,False,False,True,True,False,True
HOUSEHOLD_1_439_CA_1_evaluation,2.532291250684511e-06,0.1,1.0435382994768081e-10,0.1,True,True,True,True,True,True
HOUSEHOLD_1_439_TX_1_evaluation,1.4682507595934136e-05,0.1,7.378737985166965e-12,0.1,True,True,True,True,True,True
HOUSEHOLD_1_444_CA_1_evaluation,0.00025545157954625264,0.1,1.3701536085820952e-12,0.1,True,True,True,True,True,True
HOUSEHOLD_1_446_CA_1_evaluation,2.029407264738702e-29,0.026738850775054918,5.969728958019185e-18,0.1,True,False,True,True,False,True
HOUSEHOLD_1_448_TX_1_evaluation,0.7177080781503091,0.01,2.2916646111493425e-11,0.1,False,False,True,True,False,True
HOUSEHOLD_1_449_TX_1_evaluation,0.11789945430313487,0.1,3.994590252915044e-16,0.1,False,True,True,True,False,True
HOUSEHOLD_1_450_TX_1_evaluation,0.10574996975234058,0.01,1.97762044220965e-08,0.1,False,False,True,True,False,True
HOUSEHOLD_1_450_WI_1_evaluation,0.00033866060239070634,0.014392288706178522,8.502053616537017e-23,0.1,True,False,True,True,False,True
HOUSEHOLD_1_451_CA_1_evaluation,2.922402956387867e-05,0.01,3.5386167099684806e-08,0.1,True,False,True,True,False,True
HOUSEHOLD_1_452_CA_1_evaluation,0.3781804260122404,0.01,4.93198171959323e-05,0.1,False,False,True,True,False,True
HOUSEHOLD_1_455_TX_1_evaluation,0.002105061683776048,0.07920421552667754,9.045916689186645e-15,0.1,True,True,True,True,True,True
HOUSEHOLD_1_460_TX_1_evaluation,2.2195419072379082e-07,0.01,6.486728158437841e-14,0.1,True,False,True,True,False,True
HOUSEHOLD_1_462_TX_1_evaluation,6.483743596874559e-07,0.04119729394511699,3.962033418410613e-11,0.1,True,False,True,True,False,True
HOUSEHOLD_1_463_CA_1_evaluation,1.7849062171378742e-17,0.1,3.904393627960366e-15,0.1,True,True,True,True,True,True
HOUSEHOLD_1_471_TX_1_evaluation,0.09891602498555557,0.01,1.7305705573629666e-25,0.1,False,False,True,True,False,True
HOUSEHOLD_1_475_TX_1_evaluation,1.8876185941841717e-06,0.01,1.723878687933058e-14,0.1,True,False,True,True,False,True
HOUSEHOLD_1_476_WI_1_evaluation,3.838928139478871e-13,0.1,2.2674157450453837e-07,0.1,True,True,True,True,True,True
HOUSEHOLD_1_478_TX_1_evaluation,0.0019921139191773052,0.01,6.9398504223801125e-09,0.1,True,False,True,True,False,True
HOUSEHOLD_1_479_CA_1_evaluation,0.006775647500740071,0.01,7.430072151374641e-18,0.1,True,False,True,True,False,True
HOUSEHOLD_1_486_CA_1_evaluation,0.00011239243140099032,0.01,2.2898291226643204e-05,0.1,True,False,True,True,False,True
HOUSEHOLD_1_486_TX_1_evaluation,1.3257891440452844e-06,0.1,5.5627350977049016e-11,0.1,True,True,True,True,True,True
HOUSEHOLD_1_491_TX_1_evaluation,0.0001937113625835295,0.01,1.997555552677098e-06,0.1,True,False,True,True,False,True
HOUSEHOLD_1_491_WI_1_evaluation,0.0030020677713602168,0.1,1.7078039255879292e-09,0.1,True,True,True,True,True,True
HOUSEHOLD_1_493_TX_1_evaluation,2.0748286678822323e-29,0.1,4.5577247269180485e-12,0.1,True,True,True,True,True,True
HOUSEHOLD_1_498_WI_1_evaluation,3.36803557024628e-05,0.1,2.126850318513964e-15,0.04749407010002724,True,True,True,False,True,False
HOUSEHOLD_1_504_TX_1_evaluation,4.137875462732926e-27,0.01,1.3964812585746318e-10,0.1,True,False,True,True,False,True
HOUSEHOLD_1_508_WI_1_evaluation,0.02835636291682145,0.01,1.858026871134884e-20,0.1,True,False,True,True,False,True
HOUSEHOLD_1_513_TX_1_evaluation,0.03123619837873418,0.1,1.8492512938517912e-29,0.1,True,True,True,True,True,True
HOUSEHOLD_1_514_CA_1_evaluation,4.147741211778003e-11,0.1,2.907618045364344e-14,0.1,True,True,True,True,True,True
HOUSEHOLD_1_514_TX_1_evaluation,0.37046643684691394,0.01,1.3483834411892804e-09,0.1,False,False,True,True,False,True
HOUSEHOLD_1_517_WI_1_evaluation,1.0909995541996362e-09,0.1,2.0403295757565274e-19,0.1,True,True,True,True,True,True
HOUSEHOLD_1_522_TX_1_evaluation,0.04019760890404863,0.01,1.6582964868749988e-19,0.1,True,False,True,True,False,True
HOUSEHOLD_1_535_TX_1_evaluation,3.618351742881668e-05,0.01,4.46922174005384e-07,0.1,True,False,True,True,False,True
HOUSEHOLD_1_540_CA_1_evaluation,0.18602779358975052,0.024888273128011944,1.8290695078400285e-08,0.1,False,False,True,True,False,True
HOUSEHOLD_2_001_TX_1_evaluation,9.900033610611786e-09,0.0840376360940012,1.0357467106320003e-16,0.1,True,True,True,True,True,True
HOUSEHOLD_2_004_CA_1_evaluation,0.009716928889069923,0.01663177239474257,5.6977570607033815e-21,0.1,True,False,True,True,False,True
HOUSEHOLD_2_010_WI_1_evaluation,1.7327199827921778e-07,0.1,1.3605939332216044e-15,0.1,True,True,True,True,True,True
HOUSEHOLD_2_011_WI_1_evaluation,0.0008830150341041827,0.01,3.3893783958964874e-27,0.1,True,False,True,True,False,True
HOUSEHOLD_2_021_TX_1_evaluation,2.6937782698063325e-29,0.1,2.2044525922816375e-13,0.1,True,True,True,True,True,True
HOUSEHOLD_2_022_CA_1_evaluation,0.001347750407449608,0.1,2.1896124490565475e-30,0.1,True,True,True,True,True,True
HOUSEHOLD_2_024_CA_1_evaluation,0.0104303608817691,0.1,6.601228801646681e-06,0.1,True,True,True,True,True,True
HOUSEHOLD_2_027_CA_1_evaluation,0.3134837842702878,0.01,6.044151036838436e-18,0.1,False,False,True,True,False,True
HOUSEHOLD_2_027_TX_1_evaluation,1.4452143536166004e-20,0.1,1.624837330345545e-08,0.1,True,True,True,True,True,True
HOUSEHOLD_2_032_CA_1_evaluation,0.015628494640886417,0.1,6.497256651793665e-07,0.1,True,True,True,True,True,True
HOUSEHOLD_2_036_CA_1_evaluation,0.04037590781929364,0.01,9.547981925943003e-18,0.1,True,False,True,True,False,True
HOUSEHOLD_2_037_CA_1_evaluation,0.00019448636105487082,0.1,1.2947997079058726e-26,0.1,True,True,True,True,True,True
HOUSEHOLD_2_044_WI_1_evaluation,0.10856848779852002,0.1,1.7113764225682596e-18,0.1,False,True,True,True,False,True
HOUSEHOLD_2_046_WI_1_evaluation,0.006005192267140505,0.1,1.3947854485101128e-06,0.1,True,True,True,True,True,True
HOUSEHOLD_2_050_TX_1_evaluation,2.7379820068072257e-09,0.1,1.4587418825442282e-15,0.1,True,True,True,True,True,True
HOUSEHOLD_2_062_CA_1_evaluation,5.1026422167629904e-05,0.04025090374821628,5.348416041867245e-14,0.0778086387044339,True,False,True,True,False,True
HOUSEHOLD_2_066_CA_1_evaluation,0.0003147042492371783,0.05932420573981373,2.70774333475229e-29,0.1,True,True,True,True,True,True
HOUSEHOLD_2_073_WI_1_evaluation,0.02952288381250177,0.01,1.26536365217805e-13,0.1,True,False,True,True,False,True
HOUSEHOLD_2_079_WI_1_evaluation,1.7069750905760102e-07,0.09301675366827267,3.5993286578490057e-16,0.1,True,True,True,True,True,True
HOUSEHOLD_2_080_TX_1_evaluation,0.009046115525498121,0.043187380012582405,3.415300259160733e-13,0.1,True,False,True,True,False,True
HOUSEHOLD_2_081_CA_1_evaluation,9.138303881924701e-13,0.1,1.4923607082255068e-09,0.1,True,True,True,True,True,True
HOUSEHOLD_2_091_WI_1_evaluation,5.867291798190265e-28,0.1,2.7687141382557605e-19,0.1,True,True,True,True,True,True
HOUSEHOLD_2_093_CA_1_evaluation,0.016382800183702688,0.1,3.060378319797761e-27,0.1,True,True,True,True,True,True
HOUSEHOLD_2_093_WI_1_evaluation,9.255133054492078e-06,0.1,3.591072506462497e-07,0.1,True,True,True,True,True,True
HOUSEHOLD_2_094_CA_1_evaluation,0.007773270122505425,0.03788181020871217,1.3262958389729647e-23,0.1,True,False,True,True,False,True
HOUSEHOLD_2_097_CA_1_evaluation,0.8696241844614105,0.01,1.7815486229524794e-13,0.1,False,False,True,True,False,True
HOUSEHOLD_2_100_WI_1_evaluation,0.0007963554398941285,0.1,8.038157609311201e-22,0.1,True,True,True,True,True,True
HOUSEHOLD_2_112_TX_1_evaluation,0.0022866605852308194,0.1,4.2952396490400696e-17,0.1,True,True,True,True,True,True
HOUSEHOLD_2_115_CA_1_evaluation,0.002301732164953688,0.01,1.3876883607260685e-16,0.1,True,False,True,True,False,True
HOUSEHOLD_2_117_CA_1_evaluation,3.998700949713256e-05,0.0128400793622297,3.895079802304668e-25,0.1,True,False,True,True,False,True
HOUSEHOLD_2_123_CA_1_evaluation,5.466357829579199e-10,0.1,9.965675485372366e-11,0.1,True,True,True,True,True,True
HOUSEHOLD_2_127_TX_1_evaluation,3.647213661731027e-07,0.1,1.182171852750102e-10,0.1,True,True,True,True,True,True
HOUSEHOLD_2_129_TX_1_evaluation,0.07212687266778577,0.01,3.650410675635923e-05,0.1,False,False,True,True,False,True
HOUSEHOLD_2_133_WI_1_evaluation,8.36691930823122e-29,0.0971425984220772,7.508730237825425e-13,0.1,True,True,True,True,True,True
HOUSEHOLD_2_135_WI_1_evaluation,1.2459131922739928e-07,0.01,7.75606111043226e-18,0.07590619515615935,True,False,True,True,False,True
HOUSEHOLD_2_136_WI_1_evaluation,1.6450866035444953e-09,0.01,1.0255301781012375e-12,0.1,True,False,True,True,False,True
HOUSEHOLD_2_137_TX_1_evaluation,0.004590415107445725,0.020889054616817337,3.1009058770060934e-08,0.1,True,False,True,True,False,True
HOUSEHOLD_2_146_WI_1_evaluation,1.6927047734607963e-05,0.1,2.2602315955634714e-12,0.1,True,True,True,True,True,True
HOUSEHOLD_2_149_CA_1_evaluation,0.028947221694262365,0.06247554496509748,6.808418729209304e-08,0.1,True,True,True,True,True,True
HOUSEHOLD_2_156_CA_1_evaluation,1.834656280811894e-21,0.1,3.489937876661072e-17,0.1,True,True,True,True,True,True
HOUSEHOLD_2_156_WI_1_evaluation,0.0007813035499237914,0.1,2.4574841672060762e-11,0.1,True,True,True,True,True,True
HOUSEHOLD_2_162_WI_1_evaluation,0.0008737761611355429,0.06768312216957822,8.266662354162133e-15,0.1,True,True,True,True,True,True
HOUSEHOLD_2_165_WI_1_evaluation,0.0013632174694574663,0.040199832535980584,1.6809284365679903e-06,0.1,True,False,True,True,False,True
HOUSEHOLD_2_167_TX_1_evaluation,0.09468466512628376,0.018362768190217125,0.27443238054718144,0.1,False,False,False,True,False,False
HOUSEHOLD_2_180_TX_1_evaluation,0.071680090207726,0.01,5.2451837086864224e-11,0.1,False,False,True,True,False,True
HOUSEHOLD_2_185_WI_1_evaluation,1.5924708082673636e-05,0.1,1.229649715164919e-11,0.1,True,True,True,True,True,True
HOUSEHOLD_2_187_WI_1_evaluation,0.005825150795450868,0.07223176226086338,9.266319777536774e-17,0.1,True,True,True,True,True,True
HOUSEHOLD_2_189_WI_1_evaluation,4.444834554904413e-06,0.01,1.5429243274389127e-12,0.1,True,False,True,True,False,True
HOUSEHOLD_2_190_WI_1_evaluation,0.5346096130319865,0.01,1.6787082218224054e-05,0.1,False,False,True,True,False,True
HOUSEHOLD_2_220_TX_1_evaluation,8.289032303035714e-11,0.1,2.549424883292574e-19,0.1,True,True,True,True,True,True
HOUSEHOLD_2_221_TX_1_evaluation,1.1122142564203913e-20,0.1,5.156623993496347e-19,0.1,True,True,True,True,True,True
HOUSEHOLD_2_225_TX_1_evaluation,0.002897302286276146,0.01,8.454248893415577e-10,0.1,True,False,True,True,False,True
HOUSEHOLD_2_232_CA_1_evaluation,2.719149357309015e-05,0.02552854679541657,3.172265430538887e-07,0.1,True,False,True,True,False,True
HOUSEHOLD_2_234_WI_1_evaluation,0.00018806964525403962,0.01791931907295149,4.675399065747899e-09,0.1,True,False,True,True,False,True
HOUSEHOLD_2_236_CA_1_evaluation,0.009075922628479052,0.03368126600042347,4.18284067734437e-29,0.1,True,False,True,True,False,True
HOUSEHOLD_2_236_TX_1_evaluation,0.0006795642469435396,0.013422055711605485,1.622208259390386e-21,0.1,True,False,True,True,False,True
HOUSEHOLD_2_240_CA_1_evaluation,0.00046594858583967044,0.1,2.1217946289186595e-24,0.1,True,True,True,True,True,True
HOUSEHOLD_2_240_TX_1_evaluation,0.00014714791893076954,0.1,2.937846088797412e-18,0.1,True,True,True,True,True,True
HOUSEHOLD_2_248_TX_1_evaluation,0.09289261223493017,0.046441393534114715,5.483738380071194e-17,0.1,False,False,True,True,False,True
HOUSEHOLD_2_251_TX_1_evaluation,2.0390018456242913e-09,0.1,2.3083401942919314e-15,0.1,True,True,True,True,True,True
HOUSEHOLD_2_252_WI_1_evaluation,0.0003792519186269843,0.1,2.776380953883156e-16,0.04166666666664069,True,True,True,False,True,False
HOUSEHOLD_2_255_WI_1_evaluation,5.674587624111563e-17,0.1,6.616447997934629e-14,0.1,True,True,True,True,True,True
HOUSEHOLD_2_256_CA_1_evaluation,3.244796939243509e-08,0.015331886203742212,2.139974530766141e-22,0.1,True,False,True,True,False,True
HOUSEHOLD_2_258_CA_1_evaluation,3.558832444194541e-24,0.1,6.274688299213119e-11,0.04166666666667361,True,True,True,False,True,False
HOUSEHOLD_2_265_CA_1_evaluation,0.00021318346806944028,0.1,3.732983670941893e-10,0.1,True,True,True,True,True,True
HOUSEHOLD_2_272_CA_1_evaluation,0.0017062237741046577,0.05622148241141893,1.8541578173294066e-12,0.1,True,True,True,True,True,True
HOUSEHOLD_2_273_TX_1_evaluation,8.157661144581089e-06,0.09544706848917547,2.734027494139175e-20,0.1,True,True,True,True,True,True
HOUSEHOLD_2_278_TX_1_evaluation,0.12526947284499068,0.01,4.441249069810222e-14,0.1,False,False,True,True,False,True
HOUSEHOLD_2_279_WI_1_evaluation,3.990400088746149e-05,0.01,2.104321572458645e-21,0.1,True,False,True,True,False,True
HOUSEHOLD_2_281_CA_1_evaluation,7.866959932608883e-06,0.020079691828096324,7.523041561184387e-18,0.1,True,False,True,True,False,True
HOUSEHOLD_2_286_TX_1_evaluation,0.04161352088104616,0.018561993042242708,6.39968093102385e-11,0.1,True,False,True,True,False,True
HOUSEHOLD_2_288_CA_1_evaluation,9.611653944468205e-05,0.01,8.667009288896364e-17,0.1,True,False,True,True,False,True
HOUSEHOLD_2_299_CA_1_evaluation,0.04716019032667351,0.01,1.222659968572281e-25,0.1,True,False,True,True,False,True
HOUSEHOLD_2_299_WI_1_evaluation,0.6283060084677836,0.01,3.554074044425092e-12,0.1,False,False,True,True,False,True
HOUSEHOLD_2_301_TX_1_evaluation,0.00021387980150749039,0.01,4.016791122748171e-16,0.1,True,False,True,True,False,True
HOUSEHOLD_2_303_CA_1_evaluation,2.5241243332902277e-05,0.1,9.919104692424752e-08,0.1,True,True,True,True,True,True
HOUSEHOLD_2_304_WI_1_evaluation,3.285230753761069e-10,0.023740610227172554,8.123436962092169e-11,0.1,True,False,True,True,False,True
HOUSEHOLD_2_308_WI_1_evaluation,0.21050697669933055,0.01,5.871783073109781e-11,0.1,False,False,True,True,False,True
HOUSEHOLD_2_321_TX_1_evaluation,0.00035509920851596474,0.1,3.1807338182023275e-23,0.1,True,True,True,True,True,True
HOUSEHOLD_2_322_CA_1_evaluation,2.4044610272975825e-08,0.1,3.335513363000268e-07,0.1,True,True,True,True,True,True
HOUSEHOLD_2_327_TX_1_evaluation,0.7452150389607171,0.01,1.9009411769648504e-15,0.1,False,False,True,True,False,True
HOUSEHOLD_2_328_TX_1_evaluation,7.507123345812394e-06,0.1,4.785059179706766e-14,0.1,True,True,True,True,True,True
HOUSEHOLD_2_329_CA_1_evaluation,0.2113114583219225,0.01,1.3937554202028427e-18,0.1,False,False,True,True,False,True
HOUSEHOLD_2_333_TX_1_evaluation,6.518415213291567e-05,0.1,1.4149426193581052e-19,0.1,True,True,True,True,True,True
HOUSEHOLD_2_342_CA_1_evaluation,0.04191407180081588,0.1,2.0115710677861379e-19,0.1,True,True,True,True,True,True
HOUSEHOLD_2_350_WI_1_evaluation,8.052669021194986e-15,0.1,7.100276543714069e-12,0.1,True,True,True,True,True,True
HOUSEHOLD_2_355_WI_1_evaluation,1.2981241558402983e-12,0.1,1.8994662422571598e-20,0.1,True,True,True,True,True,True
HOUSEHOLD_2_357_TX_1_evaluation,1.1508830949386789e-11,0.1,5.2253058096385425e-18,0.1,True,True,True,True,True,True
HOUSEHOLD_2_373_WI_1_evaluation,0.0029958611863130317,0.01,9.981086389124962e-12,0.1,True,False,True,True,False,True
HOUSEHOLD_2_374_CA_1_evaluation,0.16997511697705664,0.01638534905006769,8.877527022173571e-21,0.06254020680243581,False,False,True,True,False,True
HOUSEHOLD_2_376_WI_1_evaluation,0.010685447008128943,0.01,5.663761141419402e-12,0.1,True,False,True,True,False,True
HOUSEHOLD_2_379_WI_1_evaluation,0.0006217910066346269,0.035239419825916836,3.2510839312893386e-26,0.1,True,False,True,True,False,True
HOUSEHOLD_2_381_WI_1_evaluation,4.071561857571066e-20,0.1,3.7496853091613154e-18,0.1,True,True,True,True,True,True
HOUSEHOLD_2_384_WI_1_evaluation,0.0010864156100748015,0.1,1.0606144032808409e-20,0.1,True,True,True,True,True,True
HOUSEHOLD_2_391_WI_1_evaluation,0.0013096908191994525,0.04619169667125273,1.1256372421986083e-16,0.1,True,False,True,True,False,True
HOUSEHOLD_2_394_WI_1_evaluation,0.00037484824462325725,0.01,2.839531362700895e-16,0.1,True,False,True,True,False,True
HOUSEHOLD_2_398_CA_1_evaluation,0.00011159352499754242,0.01,3.854349188579222e-16,0.1,True,False,True,True,False,True
HOUSEHOLD_2_399_TX_1_evaluation,4.04156265023019e-20,0.1,2.5302361181138954e-13,0.1,True,True,True,True,True,True
HOUSEHOLD_2_400_TX_1_evaluation,0.17187017778624292,0.019808583405685445,1.0409538018119637e-12,0.1,False,False,True,True,False,True
HOUSEHOLD_2_402_CA_1_evaluation,8.449578133920922e-10,0.1,8.39066079654805e-09,0.1,True,True,True,True,True,True
HOUSEHOLD_2_404_WI_1_evaluation,0.03518266362509343,0.01,9.37579934785632e-20,0.1,True,False,True,True,False,True
HOUSEHOLD_2_405_TX_1_evaluation,0.0004299565701293928,0.07729714566053243,1.3299460886955922e-22,0.1,True,True,True,True,True,True
HOUSEHOLD_2_406_WI_1_evaluation,0.003294876639451282,0.01,9.574455977496654e-24,0.041666666666665596,True,False,True,False,False,False
HOUSEHOLD_2_407_TX_1_evaluation,0.1147894741879587,0.01,1.0456231732642769e-16,0.1,False,False,True,True,False,True
HOUSEHOLD_2_408_WI_1_evaluation,7.12992418790177e-29,0.1,1.5524999279094928e-11,0.1,True,True,True,True,True,True
